_id,_rowOrder,ItemID,Brand,Department,Group,Name,FullPrice,DiscountPrice,Size,Quantity,SizeRangeType,Style,GenderID,Gender,SeasonID,Season,Barcode,SKU,StoreBarcode
Table474,473,22850154,12 STOREEZ,N/A,N/A,organic-cotton boyfriend jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123870,249,,83844203,SS24,2022850154342,123870,2112387000158
Table475,474,22850154,12 STOREEZ,N/A,N/A,organic-cotton boyfriend jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),123870,249,,83844203,SS24,2022850154366,123870,2112387000172
Table476,475,22849337,12 STOREEZ,N/A,N/A,logo-embroidered cotton track pants,659.0,659.0,S,1,12 Storeez Women Clothing Standard,123822,249,,83844203,SS24,2022849337190,123822,2112382200027
Table477,476,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,25/32,1,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079206,123838,2112383800028
Table478,477,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,27/32,1,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079244,123838,2112383800066
Table479,478,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,29/32,1,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079282,123838,2112383800103
Table480,479,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,31/30,1,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079312,123838,2112383800134
Table481,480,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079343,123838,2112383800158
Table482,481,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,28/30,1,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747250,123839,2112383900070
Table483,482,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,31/30,1,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747311,123839,2112383900131
Table484,483,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,31/32,1,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747328,123839,2112383900148
Table485,484,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747342,123839,2112383900155
Table486,485,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747366,123839,2112383900179
Table487,486,23158756,12 STOREEZ,N/A,N/A,double-breasted trench coat,1429.0,1429.0,S,1,12 Storeez Women Clothing Standard,124208,249,,83844203,SS24,2023158756191,124208,2112420800028
Table488,487,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,24/30,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082176,123837,2112383700007
Table489,488,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,25/30,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082190,123837,2112383700014
Table490,489,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,26/30,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082213,123837,2112383700038
Table491,490,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,25/32,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082206,123837,2112383700021
Table492,491,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,26/32,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082220,123837,2112383700045
Table493,492,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,27/32,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082244,123837,2112383700069
Table494,493,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,31/32,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082329,123837,2112383700144
Table495,494,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082343,123837,2112383700151
Table496,495,23159083,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,XXS,1,12 Storeez Women Clothing Standard,123834,249,,83844203,SS24,2023159083173,123834,2112383400051
Table497,496,23159083,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,M,1,12 Storeez Women Clothing Standard,123834,249,,83844203,SS24,2023159083203,123834,2112383400013
Table498,497,23158752,12 STOREEZ,N/A,N/A,point-collar trench coat,1099.0,1099.0,S,1,12 Storeez Women Clothing Standard,124211,249,,83844203,SS24,2023158752193,124211,2112421100028
Table499,498,23158755,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,XXS,1,12 Storeez Women Clothing Standard,112383,249,,83844203,SS24,2023158755170,123831,2112383100050
Table500,499,23158755,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,M,1,12 Storeez Women Clothing Standard,112383,249,,83844203,SS24,2023158755200,123831,2112383100012
Table501,500,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,24/30,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750175,123894,2112389400000
Table502,501,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,25/32,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750205,123894,2112389400024
Table503,502,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,29/30,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750274,123894,2112389400093
Table504,503,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,30/30,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750298,123894,2112389400116
Table505,504,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,31/32,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750328,123894,2112389400147
Table506,505,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,31/30,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750311,123894,2112389400130
Table507,506,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750342,123894,2112389400154
Table508,507,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,33/32,1,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750359,123894,2112389400161
Table509,508,23158754,12 STOREEZ,N/A,N/A,323 straight-leg jeans,835.0,835.0,27/30,1,12 Storeez Women Jeans Width/Length (in),123902,249,,83844203,SS24,2023158754234,123902,2112390200057
Table510,509,23158754,12 STOREEZ,N/A,N/A,323 straight-leg jeans,835.0,835.0,29/32,1,12 Storeez Women Jeans Width/Length (in),123902,249,,83844203,SS24,2023158754289,123902,2112390200101
Table511,510,23158754,12 STOREEZ,N/A,N/A,323 straight-leg jeans,835.0,835.0,31/32,1,12 Storeez Women Jeans Width/Length (in),123902,249,,83844203,SS24,2023158754326,123902,2112390200149
Table512,511,23158754,12 STOREEZ,N/A,N/A,323 straight-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123902,249,,83844203,SS24,2023158754340,123902,2112390200156
Table513,512,23158753,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,29/32,1,12 Storeez Women Jeans Width/Length (in),123875,249,,83844203,SS24,2023158753282,123875,2112387500108
Table514,513,23158753,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,30/32,1,12 Storeez Women Jeans Width/Length (in),123875,249,,83844203,SS24,2023158753305,123875,2112387500122
Table515,514,23158753,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),123875,249,,83844203,SS24,2023158753343,123875,2112387500153
Table516,515,23158753,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,33/32,1,12 Storeez Women Jeans Width/Length (in),123875,249,,83844203,SS24,2023158753350,123875,2112387500160
Table517,516,23159421,12 STOREEZ,N/A,N/A,collarless single-breasted blazer,1649.0,1649.0,L,1,12 Storeez Women Clothing Standard,124203,249,,83844203,SS24,2023159421210,124203,2112420300009
Table518,517,23159419,12 STOREEZ,N/A,N/A,double-breasted trench coat,1429.0,1429.0,XL,1,12 Storeez Women Clothing Standard,124209,249,,83844203,SS24,2023159419224,124209,2112420900032
Table519,518,23159420,12 STOREEZ,N/A,N/A,single-breasted coat,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,124217,249,,83844203,SS24,2023159420220,124217,2112421700037
Table520,519,23160153,12 STOREEZ,N/A,N/A,collarless single-breasted blazer,1649.0,1649.0,L,1,12 Storeez Women Clothing Standard,124204,249,,83844203,SS24,2023160153216,124204,2112420400006
Table521,520,23175348,12 STOREEZ,N/A,N/A,straight-leg trousers,1319.0,1319.0,L,1,12 Storeez Women Clothing Standard,124136,249,,83844203,SS24,2023175348218,124136,2112413600000
Table522,521,23175345,12 STOREEZ,N/A,N/A,ribbed cotton tank top,235.0,235.0,L,1,12 Storeez Women Clothing Standard,123997,249,,83844203,SS24,2023175345217,123997,2112399700008
Table523,522,23175346,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,30/30,1,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346290,124058,2112405800111
Table524,523,23175346,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346344,124058,2112405800159
Table525,524,23175346,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,33/32,1,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346351,124058,2112405800166
Table526,525,23175350,12 STOREEZ,N/A,N/A,cropped denim shirt,725.0,725.0,XS,1,12 Storeez Women Clothing Standard,124541,249,,83844203,SS24,2023175350181,124541,2112454100033
Table527,526,23175351,12 STOREEZ,N/A,N/A,635 boyfriend-fit selvedge-denim jeans,1209.0,1209.0,26/32,1,12 Storeez Women Jeans Width/Length (in),124060,249,,83844203,SS24,2023175351225,124060,2112406000046
Table528,527,23175349,12 STOREEZ,N/A,N/A,short-sleeve cotton T-shirt,329.0,329.0,XL,1,12 Storeez Women Clothing Standard,124100,249,,83844203,SS24,2023175349222,124100,2112410000032
Table529,528,23175353,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,27/30,1,12 Storeez Women Jeans Width/Length (in),124059,249,,83844203,SS24,2023175353236,124059,2112405900057
Table530,529,23175353,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,28/30,1,12 Storeez Women Jeans Width/Length (in),124059,249,,83844203,SS24,2023175353250,124059,2112405900071
Table531,530,23176127,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,31/32,1,12 Storeez Women Jeans Width/Length (in),124689,249,,83844203,SS24,2023176127324,124689,2112468900148
Table532,531,23176127,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,31/30,1,12 Storeez Women Jeans Width/Length (in),124689,249,,83844203,SS24,2023176127317,124689,2112468900131
Table533,532,23176127,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124689,249,,83844203,SS24,2023176127348,124689,2112468900155
Table534,533,23176127,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,33/32,1,12 Storeez Women Jeans Width/Length (in),124689,249,,83844203,SS24,2023176127355,124689,2112468900162
Table535,534,23176127,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),124689,249,,83844203,SS24,2023176127362,124689,2112468900179
Table536,535,23176129,12 STOREEZ,N/A,N/A,432 wide-leg jeans,835.0,835.0,29/30,1,12 Storeez Women Jeans Width/Length (in),124334,249,,83844203,SS24,2023176129274,124334,2112433400093
Table537,536,23176129,12 STOREEZ,N/A,N/A,432 wide-leg jeans,835.0,835.0,31/30,1,12 Storeez Women Jeans Width/Length (in),124334,249,,83844203,SS24,2023176129311,124334,2112433400130
Table538,537,23176129,12 STOREEZ,N/A,N/A,432 wide-leg jeans,835.0,835.0,30/30,1,12 Storeez Women Jeans Width/Length (in),124334,249,,83844203,SS24,2023176129298,124334,2112433400116
Table539,538,23176129,12 STOREEZ,N/A,N/A,432 wide-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124334,249,,83844203,SS24,2023176129342,124334,2112433400154
Table540,539,23176129,12 STOREEZ,N/A,N/A,432 wide-leg jeans,835.0,835.0,33/32,1,12 Storeez Women Jeans Width/Length (in),124334,249,,83844203,SS24,2023176129359,124334,2112433400161
Table541,540,23175352,12 STOREEZ,N/A,N/A,long-sleeve cotton shirt,549.0,549.0,XS,1,12 Storeez Women Clothing Standard,124631,249,,83844203,SS24,2023175352185,124631,2112463100048
Table542,541,23176125,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,25/32,1,12 Storeez Women Jeans Width/Length (in),124050,249,,83844203,SS24,2023176125207,124050,2112405000023
Table543,542,23176125,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,28/30,1,12 Storeez Women Jeans Width/Length (in),124050,249,,83844203,SS24,2023176125252,124050,2112405000078
Table544,543,23176119,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,29/30,1,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119275,124057,2112405700091
Table545,544,23176119,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,30/30,1,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119299,124057,2112405700114
Table546,545,23176119,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119343,124057,2112405700152
Table547,546,23176119,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,33/32,1,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119350,124057,2112405700169
Table548,547,23176119,12 STOREEZ,N/A,N/A,211 Mom-fit tapered-leg jeans,725.0,725.0,34/32,1,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119367,124057,2112405700176
Table549,548,23221724,12 STOREEZ,N/A,N/A,long-sleeve cotton T-shirt,275.0,275.0,L,1,12 Storeez Women Clothing Standard,124098,249,,83844203,SS24,2023221724218,124098,2112409800001
Table550,549,23220924,12 STOREEZ,N/A,N/A,Henley long-sleeve T-shirt,439.0,439.0,XXS,1,12 Storeez Women Clothing Standard,124568,249,,83844203,SS24,2023220924176,124568,2112456800054
Table551,550,23220924,12 STOREEZ,N/A,N/A,Henley long-sleeve T-shirt,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,124568,249,,83844203,SS24,2023220924220,124568,2112456800030
Table552,551,23220930,12 STOREEZ,N/A,N/A,collarless single-breasted blazer,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,124322,249,,83844203,SS24,2023220930221,124322,2112432200038
Table553,552,23221720,12 STOREEZ,N/A,N/A,high-waist bouclé miniskirt,725.0,725.0,L,1,12 Storeez Women Clothing Standard,124727,249,,83844203,SS24,2023221720210,124727,2112472700000
Table554,553,23221719,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,26/30,1,12 Storeez Women Jeans Width/Length (in),124690,249,,83844203,SS24,2023221719214,124690,2112469000038
Table555,554,23221719,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,28/32,1,12 Storeez Women Jeans Width/Length (in),124690,249,,83844203,SS24,2023221719269,124690,2112469000083
Table556,555,23221719,12 STOREEZ,N/A,N/A,324 straight-leg jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),124690,249,,83844203,SS24,2023221719368,124690,2112469000175
Table557,556,23227405,12 STOREEZ,N/A,N/A,crew-neck stretch tank top,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,124639,249,,83844203,SS24,2023227405173,124639,2112463900051
Table558,557,23227405,12 STOREEZ,N/A,N/A,crew-neck stretch tank top,255.0,255.0,XL,1,12 Storeez Women Clothing Standard,124639,249,,83844203,SS24,2023227405227,124639,2112463900037
Table559,558,23226719,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123989,249,,83844203,SS24,2023226719196,123989,2112398900027
Table560,559,23226717,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,XS,1,12 Storeez Women Clothing Standard,123915,249,,83844203,SS24,2023226717185,123915,2112391500040
Table561,560,23227401,12 STOREEZ,N/A,N/A,70mm satin sandals,945.0,945.0,40,1,SHOES WOMEN'S IT,123522,249,,83844203,SS24,2023227401298,123522,4620209515349
Table562,561,23227406,12 STOREEZ,N/A,N/A,crew-neck mélange-effect tank top ,199.0,199.0,XL,1,12 Storeez Women Clothing Standard,123103,249,,83844203,SS24,2023227406224,123103,2112310302007
Table563,562,23227396,12 STOREEZ,N/A,N/A,ribbed-knit maxi skirt,725.0,725.0,S,1,12 Storeez Women Clothing Standard,124715,249,,83844203,SS24,2023227396198,124715,2112471500021
Table564,563,23226720,12 STOREEZ,N/A,N/A,feather-trim cotton cardigan ,2199.0,2199.0,S,1,12 Storeez Women Clothing Standard,124576,249,,83844203,SS24,2023226720192,124576,2112457600028
Table565,564,23226721,12 STOREEZ,N/A,N/A,lurex-detail wide-leg trousers ,999.0,999.0,S,1,12 Storeez Women Clothing Standard,123420,249,,83844203,SS24,2023226721199,123420,2112342071001
Table566,565,23226716,12 STOREEZ,N/A,N/A,ribbed-knit mini skirt,725.0,725.0,L,1,12 Storeez Women Clothing Standard,124733,249,,83844203,SS24,2023226716218,124733,2112473300001
Table567,566,23232974,12 STOREEZ,N/A,N/A,satin halter top,439.0,439.0,XXS,1,12 Storeez Women Clothing Standard,123041,249,,83844203,SS24,2023232974176,123041,2112304175006
Table568,567,23232974,12 STOREEZ,N/A,N/A,satin halter top,439.0,439.0,L,1,12 Storeez Women Clothing Standard,123041,249,,83844203,SS24,2023232974213,123041,2112304167001
Table569,568,23236064,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,M,1,12 Storeez Women Clothing Standard,123993,249,,83844203,SS24,2023236064200,123993,2112399300017
Table570,569,23232973,12 STOREEZ,N/A,N/A,Mulberry silk pyjama set,2475.0,2475.0,XS,1,12 Storeez Women Clothing Standard,112513,249,,83844203,SS24,2023232973186,125131,2112513100028
Table571,570,23236670,12 STOREEZ,N/A,N/A,70mm knotted leather sandals,945.0,945.0,35,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670197,121355,4640153869770
Table572,571,23236670,12 STOREEZ,N/A,N/A,70mm knotted leather sandals,945.0,945.0,36,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670210,121355,4640153869794
Table573,572,23236670,12 STOREEZ,N/A,N/A,70mm knotted leather sandals,945.0,945.0,38,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670258,121355,4640153869831
Table574,573,23236670,12 STOREEZ,N/A,N/A,70mm knotted leather sandals,945.0,945.0,40,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670296,121355,4640153869879
Table575,574,23236672,12 STOREEZ,N/A,N/A,scoop-neck ribbed tank top ,235.0,235.0,XS,1,12 Storeez Women Clothing Standard,120371,249,,83844203,SS24,2023236672184,120371,2112037173003
Table576,575,23243169,12 STOREEZ,N/A,N/A,Slit midi dress,1649.0,1649.0,S,1,12 Storeez Women Clothing Standard,124791,249,,83844203,SS24,2023243169196,124791,2112479100025
Table577,576,23243168,12 STOREEZ,N/A,N/A,asymmetric tailored midi skirt,1429.0,1429.0,XL,1,12 Storeez Women Clothing Standard,124795,249,,83844203,SS24,2023243168229,124795,2112479500030
Table578,577,23243167,12 STOREEZ,N/A,N/A,Slit midi dress,1649.0,1649.0,L,1,12 Storeez Women Clothing Standard,124793,249,,83844203,SS24,2023243167215,124793,2112479300005
Table579,578,23243167,12 STOREEZ,N/A,N/A,Slit midi dress,1649.0,1649.0,XL,1,12 Storeez Women Clothing Standard,124793,249,,83844203,SS24,2023243167222,124793,2112479300036
Table580,579,23242258,12 STOREEZ,N/A,N/A,lurex-detailed knitted skirt,835.0,835.0,XS,1,12 Storeez Women Clothing Standard,123417,249,,83844203,SS24,2023242258181,123417,2112341773005
Table581,580,23242258,12 STOREEZ,N/A,N/A,lurex-detailed knitted skirt,835.0,835.0,S,1,12 Storeez Women Clothing Standard,123417,249,,83844203,SS24,2023242258198,123417,2112341771001
Table582,581,23243164,12 STOREEZ,N/A,N/A,cropped fine-knit top,495.0,495.0,L,1,12 Storeez Women Clothing Standard,124738,249,,83844203,SS24,2023243164214,124738,2112473800006
Table583,582,23243179,12 STOREEZ,N/A,N/A,asymmetric tailored midi skirt,1429.0,1429.0,L,1,12 Storeez Women Clothing Standard,124794,249,,83844203,SS24,2023243179218,124794,2112479400002
Table584,583,23242257,12 STOREEZ,N/A,N/A,denim maxi skirt,835.0,835.0,24,1,12 Storeez Women Jeans Waist (in),124681,249,,83844203,SS24,2023242257177,124681,2112468100005
Table585,584,23242256,12 STOREEZ,N/A,N/A,collarless denim jacket,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,124655,249,,83844203,SS24,2023242256224,124655,2112465500037
Table586,585,23243177,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,24/30,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177177,124686,2112468600000
Table587,586,23243177,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,25/30,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177191,124686,2112468600017
Table588,587,23243177,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177344,124686,2112468600154
Table589,588,23243177,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177368,124686,2112468600178
Table590,589,23243175,12 STOREEZ,N/A,N/A,lurex-detail wide-leg trousers ,999.0,999.0,M,1,12 Storeez Women Clothing Standard,123419,249,,83844203,SS24,2023243175203,123419,2112341968005
Table591,590,23247804,12 STOREEZ,N/A,N/A,high-neck maxi dress,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,124196,249,,83844203,SS24,2023247804208,124196,2112419600011
Table592,591,23249204,12 STOREEZ,N/A,N/A,maxi pencil skirt,1429.0,1429.0,M,1,12 Storeez Women Clothing Standard,124548,249,,83844203,SS24,2023249204204,124548,2112454800018
Table593,592,23247836,12 STOREEZ,N/A,N/A,V-neck fine-knit vest,605.0,605.0,L,1,12 Storeez Women Clothing Standard,124712,249,,83844203,SS24,2023247836216,124712,2112471200006
Table594,593,23258074,12 STOREEZ,N/A,N/A,high-waisted cycling shorts,385.0,385.0,L/XL,1,CLOTHING WOMEN'S MID STANDARD,124033,249,,83844203,SS24,2023258074287,124033,2112403300002
Table595,594,23258170,12 STOREEZ,N/A,N/A,cotton baseball cap,275.0,275.0,L/XL,1,ACCESSORIES MID STANDARD,125995,249,,83844203,SS24,2023258170286,125995,2112599500002
Table596,595,23367309,12 STOREEZ,N/A,N/A,touch-strap leather sandals,1055.0,1055.0,41,1,SHOES WOMEN'S IT,124412,249,,83844203,SS24,2023367309317,124412,4620209529384
Table597,596,23365967,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,40,1,SHOES WOMEN'S IT,125807,249,,83844203,SS24,2023365967298,125807,4620209528950
Table598,597,23367310,12 STOREEZ,N/A,N/A,low-rise wide-leg jeans,835.0,835.0,26/32,1,12 Storeez Women Jeans Width/Length (in),124685,249,,83844203,SS24,2023367310221,124685,2112468500041
Table599,598,23367310,12 STOREEZ,N/A,N/A,low-rise wide-leg jeans,835.0,835.0,30/32,1,12 Storeez Women Jeans Width/Length (in),124685,249,,83844203,SS24,2023367310306,124685,2112468500126
Table600,599,23367310,12 STOREEZ,N/A,N/A,low-rise wide-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124685,249,,83844203,SS24,2023367310344,124685,2112468500157
Table601,600,23367311,12 STOREEZ,N/A,N/A,mid-rise maxi denim skirt,835.0,835.0,26,1,12 Storeez Women Jeans Waist (in),124547,249,,83844203,SS24,2023367311198,124547,2112454700028
Table602,601,23367311,12 STOREEZ,N/A,N/A,mid-rise maxi denim skirt,835.0,835.0,30,1,12 Storeez Women Jeans Waist (in),124547,249,,83844203,SS24,2023367311235,124547,2112454700066
Table603,602,23367311,12 STOREEZ,N/A,N/A,mid-rise maxi denim skirt,835.0,835.0,34,1,12 Storeez Women Jeans Waist (in),124547,249,,83844203,SS24,2023367311273,124547,2112454700103
Table604,603,23366374,12 STOREEZ,N/A,N/A,70mm leather sandals,1209.0,1209.0,35,1,SHOES WOMEN'S IT,126043,249,,83844203,SS24,2023366374194,126043,4620209532285
Table605,604,23366375,12 STOREEZ,N/A,N/A,square-toe leather loafers,1209.0,1209.0,37,1,SHOES WOMEN'S IT,112438,249,,83844203,SS24,2023366375238,124381,4620209528226
Table606,605,23365963,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,123990,249,,83844203,SS24,2023365963177,123990,2112399000054
Table607,606,23365963,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123990,249,,83844203,SS24,2023365963191,123990,2112399000023
Table608,607,23367312,12 STOREEZ,N/A,N/A,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,124707,249,,83844203,SS24,2023367312225,124707,2112470700033
Table609,608,23366376,12 STOREEZ,N/A,N/A,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,125604,249,,83844203,SS24,2023366376228,125604,2112560400034
Table610,609,23366373,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123917,249,,83844203,SS24,2023366373197,123917,2112391700020
Table611,610,23367307,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,40,1,SHOES WOMEN'S IT,124409,249,,83844203,SS24,2023367307290,124409,4620209528974
Table612,611,23366381,12 STOREEZ,N/A,N/A,straight-leg drawstring trousers ,495.0,495.0,XL,1,12 Storeez Women Clothing Standard,125835,249,,83844203,SS24,2023366381222,125835,2112583500032
