item_id,brand,department,group_stocks,name_stocks,full_price,discount_price,"""size""",quantity,size_range_type,"""style""",gender_id,gender,season_id,season,barcode,sku,store_barcode
23220930,12 STOREEZ,,,collarless single-breasted blazer,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,124322,249,,83844203,SS24,2023220930221,124322,2112432200038.0
23221720,12 STOREEZ,,,high-waist bouclé miniskirt,725.0,725.0,L,1,12 Storeez Women Clothing Standard,124727,249,,83844203,SS24,2023221720210,124727,2112472700000.0
23221719,12 STOREEZ,,,324 straight-leg jeans,835.0,835.0,26/30,1,12 Storeez Women Jeans Width/Length (in),124690,249,,83844203,SS24,2023221719214,124690,2112469000038.0
23221719,12 STOREEZ,,,324 straight-leg jeans,835.0,835.0,28/32,1,12 Storeez Women Jeans Width/Length (in),124690,249,,83844203,SS24,2023221719269,124690,2112469000083.0
23221719,12 STOREEZ,,,324 straight-leg jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),124690,249,,83844203,SS24,2023221719368,124690,2112469000175.0
23227405,12 STOREEZ,,,crew-neck stretch tank top,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,124639,249,,83844203,SS24,2023227405173,124639,2112463900051.0
23227405,12 STOREEZ,,,crew-neck stretch tank top,255.0,255.0,XL,1,12 Storeez Women Clothing Standard,124639,249,,83844203,SS24,2023227405227,124639,2112463900037.0
23226719,12 STOREEZ,,,crew-neck cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123989,249,,83844203,SS24,2023226719196,123989,2112398900027.0
23226717,12 STOREEZ,,,crew-neck cotton T-shirt,255.0,255.0,XS,1,12 Storeez Women Clothing Standard,123915,249,,83844203,SS24,2023226717185,123915,2112391500040.0
23227401,12 STOREEZ,,,70mm satin sandals,945.0,945.0,40,1,SHOES WOMEN'S IT,123522,249,,83844203,SS24,2023227401298,123522,4620209515349.0
23227406,12 STOREEZ,,,crew-neck mélange-effect tank top ,199.0,199.0,XL,1,12 Storeez Women Clothing Standard,123103,249,,83844203,SS24,2023227406224,123103,2112310302007.0
23227396,12 STOREEZ,,,ribbed-knit maxi skirt,725.0,725.0,S,1,12 Storeez Women Clothing Standard,124715,249,,83844203,SS24,2023227396198,124715,2112471500021.0
23226720,12 STOREEZ,,,feather-trim cotton cardigan ,2199.0,2199.0,S,1,12 Storeez Women Clothing Standard,124576,249,,83844203,SS24,2023226720192,124576,2112457600028.0
23226721,12 STOREEZ,,,lurex-detail wide-leg trousers ,999.0,999.0,S,1,12 Storeez Women Clothing Standard,123420,249,,83844203,SS24,2023226721199,123420,2112342071001.0
23226716,12 STOREEZ,,,ribbed-knit mini skirt,725.0,725.0,L,1,12 Storeez Women Clothing Standard,124733,249,,83844203,SS24,2023226716218,124733,2112473300001.0
23232974,12 STOREEZ,,,satin halter top,439.0,439.0,XXS,1,12 Storeez Women Clothing Standard,123041,249,,83844203,SS24,2023232974176,123041,2112304175006.0
23232974,12 STOREEZ,,,satin halter top,439.0,439.0,L,1,12 Storeez Women Clothing Standard,123041,249,,83844203,SS24,2023232974213,123041,2112304167001.0
23236064,12 STOREEZ,,,crew-neck cotton T-shirt,255.0,255.0,M,1,12 Storeez Women Clothing Standard,123993,249,,83844203,SS24,2023236064200,123993,2112399300017.0
23232973,12 STOREEZ,,,Mulberry silk pyjama set,2475.0,2475.0,XS,1,12 Storeez Women Clothing Standard,112513,249,,83844203,SS24,2023232973186,125131,2112513100028.0
23236670,12 STOREEZ,,,70mm knotted leather sandals,945.0,945.0,35,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670197,121355,4640153869770.0
23236670,12 STOREEZ,,,70mm knotted leather sandals,945.0,945.0,36,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670210,121355,4640153869794.0
23236670,12 STOREEZ,,,70mm knotted leather sandals,945.0,945.0,38,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670258,121355,4640153869831.0
23236670,12 STOREEZ,,,70mm knotted leather sandals,945.0,945.0,40,1,SHOES WOMEN'S IT,121355,249,,83844203,SS24,2023236670296,121355,4640153869879.0
23236672,12 STOREEZ,,,scoop-neck ribbed tank top ,235.0,235.0,XS,1,12 Storeez Women Clothing Standard,120371,249,,83844203,SS24,2023236672184,120371,2112037173003.0
23243169,12 STOREEZ,,,Slit midi dress,1649.0,1649.0,S,1,12 Storeez Women Clothing Standard,124791,249,,83844203,SS24,2023243169196,124791,2112479100025.0
23243168,12 STOREEZ,,,asymmetric tailored midi skirt,1429.0,1429.0,XL,1,12 Storeez Women Clothing Standard,124795,249,,83844203,SS24,2023243168229,124795,2112479500030.0
23243167,12 STOREEZ,,,Slit midi dress,1649.0,1649.0,L,1,12 Storeez Women Clothing Standard,124793,249,,83844203,SS24,2023243167215,124793,2112479300005.0
23243167,12 STOREEZ,,,Slit midi dress,1649.0,1649.0,XL,1,12 Storeez Women Clothing Standard,124793,249,,83844203,SS24,2023243167222,124793,2112479300036.0
23242258,12 STOREEZ,,,lurex-detailed knitted skirt,835.0,835.0,XS,1,12 Storeez Women Clothing Standard,123417,249,,83844203,SS24,2023242258181,123417,2112341773005.0
23242258,12 STOREEZ,,,lurex-detailed knitted skirt,835.0,835.0,S,1,12 Storeez Women Clothing Standard,123417,249,,83844203,SS24,2023242258198,123417,2112341771001.0
23243164,12 STOREEZ,,,cropped fine-knit top,495.0,495.0,L,1,12 Storeez Women Clothing Standard,124738,249,,83844203,SS24,2023243164214,124738,2112473800006.0
23243179,12 STOREEZ,,,asymmetric tailored midi skirt,1429.0,1429.0,L,1,12 Storeez Women Clothing Standard,124794,249,,83844203,SS24,2023243179218,124794,2112479400002.0
23242257,12 STOREEZ,,,denim maxi skirt,835.0,835.0,24,1,12 Storeez Women Jeans Waist (in),124681,249,,83844203,SS24,2023242257177,124681,2112468100005.0
23242256,12 STOREEZ,,,collarless denim jacket,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,124655,249,,83844203,SS24,2023242256224,124655,2112465500037.0
23243177,12 STOREEZ,,,632 boyfriend jeans,835.0,835.0,24/30,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177177,124686,2112468600000.0
23243177,12 STOREEZ,,,632 boyfriend jeans,835.0,835.0,25/30,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177191,124686,2112468600017.0
23243177,12 STOREEZ,,,632 boyfriend jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177344,124686,2112468600154.0
23243177,12 STOREEZ,,,632 boyfriend jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),124686,249,,83844203,SS24,2023243177368,124686,2112468600178.0
23243175,12 STOREEZ,,,lurex-detail wide-leg trousers ,999.0,999.0,M,1,12 Storeez Women Clothing Standard,123419,249,,83844203,SS24,2023243175203,123419,2112341968005.0
23247804,12 STOREEZ,,,high-neck maxi dress,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,124196,249,,83844203,SS24,2023247804208,124196,2112419600011.0
23249204,12 STOREEZ,,,maxi pencil skirt,1429.0,1429.0,M,1,12 Storeez Women Clothing Standard,124548,249,,83844203,SS24,2023249204204,124548,2112454800018.0
23247836,12 STOREEZ,,,V-neck fine-knit vest,605.0,605.0,L,1,12 Storeez Women Clothing Standard,124712,249,,83844203,SS24,2023247836216,124712,2112471200006.0
23258074,12 STOREEZ,,,high-waisted cycling shorts,385.0,385.0,L/XL,1,CLOTHING WOMEN'S MID STANDARD,124033,249,,83844203,SS24,2023258074287,124033,2112403300002.0
23258170,12 STOREEZ,,,cotton baseball cap,275.0,275.0,L/XL,1,ACCESSORIES MID STANDARD,125995,249,,83844203,SS24,2023258170286,125995,2112599500002.0
23367309,12 STOREEZ,,,touch-strap leather sandals,1055.0,1055.0,41,1,SHOES WOMEN'S IT,124412,249,,83844203,SS24,2023367309317,124412,4620209529384.0
23365967,12 STOREEZ,,,60mm leather pumps,1319.0,1319.0,40,1,SHOES WOMEN'S IT,125807,249,,83844203,SS24,2023365967298,125807,4620209528950.0
23367310,12 STOREEZ,,,low-rise wide-leg jeans,835.0,835.0,26/32,1,12 Storeez Women Jeans Width/Length (in),124685,249,,83844203,SS24,2023367310221,124685,2112468500041.0
23367310,12 STOREEZ,,,low-rise wide-leg jeans,835.0,835.0,30/32,1,12 Storeez Women Jeans Width/Length (in),124685,249,,83844203,SS24,2023367310306,124685,2112468500126.0
23367310,12 STOREEZ,,,low-rise wide-leg jeans,835.0,835.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124685,249,,83844203,SS24,2023367310344,124685,2112468500157.0
23367311,12 STOREEZ,,,mid-rise maxi denim skirt,835.0,835.0,26,1,12 Storeez Women Jeans Waist (in),124547,249,,83844203,SS24,2023367311198,124547,2112454700028.0
23367311,12 STOREEZ,,,mid-rise maxi denim skirt,835.0,835.0,30,1,12 Storeez Women Jeans Waist (in),124547,249,,83844203,SS24,2023367311235,124547,2112454700066.0
23367311,12 STOREEZ,,,mid-rise maxi denim skirt,835.0,835.0,34,1,12 Storeez Women Jeans Waist (in),124547,249,,83844203,SS24,2023367311273,124547,2112454700103.0
23366374,12 STOREEZ,,,70mm leather sandals,1209.0,1209.0,35,1,SHOES WOMEN'S IT,126043,249,,83844203,SS24,2023366374194,126043,4620209532285.0
23366375,12 STOREEZ,,,square-toe leather loafers,1209.0,1209.0,37,1,SHOES WOMEN'S IT,112438,249,,83844203,SS24,2023366375238,124381,4620209528226.0
23365963,12 STOREEZ,,,crew-neck cotton T-shirt,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,123990,249,,83844203,SS24,2023365963177,123990,2112399000054.0
23365963,12 STOREEZ,,,crew-neck cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123990,249,,83844203,SS24,2023365963191,123990,2112399000023.0
23367312,12 STOREEZ,,,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,124707,249,,83844203,SS24,2023367312225,124707,2112470700033.0
23366376,12 STOREEZ,,,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,125604,249,,83844203,SS24,2023366376228,125604,2112560400034.0
23366373,12 STOREEZ,,,round-neck cotton T-shirt ,255.0,255.0,S,1,12 Storeez Women Clothing Standard,123917,249,,83844203,SS24,2023366373197,123917,2112391700020.0
23367307,12 STOREEZ,,,60mm leather pumps,1319.0,1319.0,40,1,SHOES WOMEN'S IT,124409,249,,83844203,SS24,2023367307290,124409,4620209528974.0
23366381,12 STOREEZ,,,straight-leg drawstring trousers ,495.0,495.0,XL,1,12 Storeez Women Clothing Standard,125835,249,,83844203,SS24,2023366381222,125835,2112583500032.0
23365986,12 STOREEZ,,,logo-patch high-rise shorts,495.0,495.0,32,1,12 Storeez Women Jeans Waist (in),124736,249,,83844203,SS24,2023365986251,124736,2112473600088.0
23365978,12 STOREEZ,,,70mm leather sandals,1209.0,1209.0,35,1,SHOES WOMEN'S IT,125530,249,,83844203,SS24,2023365978195,125530,4620209532292.0
23365978,12 STOREEZ,,,70mm leather sandals,1209.0,1209.0,41,1,SHOES WOMEN'S IT,125530,249,,83844203,SS24,2023365978317,125530,4620209532476.0
23365977,12 STOREEZ,,,crew-neck ribbed tank top ,439.0,439.0,L,1,12 Storeez Women Clothing Standard,125603,249,,83844203,SS24,2023365977211,125603,2112560300006.0
23365977,12 STOREEZ,,,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,125603,249,,83844203,SS24,2023365977228,125603,2112560300037.0
23365973,12 STOREEZ,,,round-neck cotton T-shirt ,235.0,235.0,XS,1,12 Storeez Women Clothing Standard,123912,249,,83844203,SS24,2023365973183,123912,2112391200049.0
23365973,12 STOREEZ,,,round-neck cotton T-shirt ,235.0,235.0,XL,1,12 Storeez Women Clothing Standard,123912,249,,83844203,SS24,2023365973220,123912,2112391200032.0
23365972,12 STOREEZ,,,60mm leather pumps,1319.0,1319.0,36,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972216,124410,4620209528844.0
23365972,12 STOREEZ,,,60mm leather pumps,1319.0,1319.0,39,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972278,124410,4620209528936.0
23365972,12 STOREEZ,,,60mm leather pumps,1319.0,1319.0,40,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972292,124410,4620209528967.0
23365983,12 STOREEZ,,,garment-dyed cotton track pants,769.0,769.0,XXS,1,12 Storeez Women Clothing Standard,124018,249,,83844203,SS24,2023365983175,124018,2112401800054.0
23365983,12 STOREEZ,,,garment-dyed cotton track pants,769.0,769.0,L,1,12 Storeez Women Clothing Standard,124018,249,,83844203,SS24,2023365983212,124018,2112401800009.0
23365981,12 STOREEZ,,,round-neck cotton T-shirt ,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,123918,249,,83844203,SS24,2023365981171,123918,2112391800058.0
23365979,12 STOREEZ,,,round-neck cotton T-shirt ,235.0,235.0,XXS,1,12 Storeez Women Clothing Standard,123911,249,,83844203,SS24,2023365979178,123911,2112391100059.0
23374089,12 STOREEZ,,,hooded merino wool jacket,2089.0,2089.0,XL,1,12 Storeez Women Clothing Standard,124207,249,,83844203,SS24,2023374089226,124207,2112420700038.0
23372998,12 STOREEZ,,,single-breasted merino wool coat,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,124214,249,,83844203,SS24,2023372998223,124214,2112421400036.0
23389849,12 STOREEZ,,,interwoven leather mules,1319.0,1319.0,36,1,SHOES WOMEN'S IT,127365,249,,83844203,SS24,2023389849211,127365,4620209539567.0
23389849,12 STOREEZ,,,interwoven leather mules,1319.0,1319.0,41,1,SHOES WOMEN'S IT,127365,249,,83844203,SS24,2023389849310,127365,4620209539628.0
23389843,12 STOREEZ,,,pointed-toe 40mm leather mules,1319.0,1319.0,40,1,SHOES WOMEN'S IT,124471,249,,83844203,SS24,2023389843295,124471,4620209533497.0
23389846,12 STOREEZ,,,mercurised-cotton T-shirt dress,439.0,439.0,M,1,12 Storeez Women Clothing Standard,125046,249,,83844203,SS24,2023389846203,125046,2112504600018.0
23389839,12 STOREEZ,,,bouclé-knit cotton-cashmere mini dress,889.0,889.0,M,1,12 Storeez Women Clothing Standard,125336,249,,83844203,SS24,2023389839205,125336,2112533600010.0
23390312,12 STOREEZ,,,buckled leather sandals,725.0,725.0,41,1,SHOES WOMEN'S IT,126044,249,,83844203,SS24,2023390312315,126044,4620209528639.0
23390310,12 STOREEZ,,,Bouclé knit mini dress,889.0,889.0,M,1,12 Storeez Women Clothing Standard,125767,249,,83844203,SS24,2023390310205,125767,2112576700012.0
23390310,12 STOREEZ,,,Bouclé knit mini dress,889.0,889.0,L,1,12 Storeez Women Clothing Standard,125767,249,,83844203,SS24,2023390310212,125767,2112576700005.0
23389850,12 STOREEZ,,,sleeveless fine-knit maxi dress,835.0,835.0,M,1,12 Storeez Women Clothing Standard,124716,249,,83844203,SS24,2023389850200,124716,2112471600011.0
23390316,12 STOREEZ,,,mercurised-cotton T-shirt dress,439.0,439.0,S,1,12 Storeez Women Clothing Standard,125045,249,,83844203,SS24,2023390316191,125045,2112504500028.0
23389844,12 STOREEZ,,,leather flat flip flops,835.0,835.0,37,1,SHOES WOMEN'S IT,125594,249,,83844203,SS24,2023389844230,125594,4620209534036.0
23390311,12 STOREEZ,,,leather thong flip flops,835.0,835.0,36,1,SHOES WOMEN'S IT,125595,249,,83844203,SS24,2023390311219,125595,4620209534005.0
23390311,12 STOREEZ,,,leather thong flip flops,835.0,835.0,41,1,SHOES WOMEN'S IT,125595,249,,83844203,SS24,2023390311318,125595,4620209534104.0
23390317,12 STOREEZ,,,Straight leg trousers,1649.0,1649.0,L,1,12 Storeez Women Clothing Standard,124077,249,,83844203,SS24,2023390317211,124077,2112407700006.0
23390319,12 STOREEZ,,,long-sleeve fine-knit maxi dress,945.0,945.0,XS,1,12 Storeez Women Clothing Standard,125714,249,,83844203,SS24,2023390319185,125714,2112571400047.0
23389837,12 STOREEZ,,,buckled 60mm leather sandals,1055.0,1055.0,35,1,SHOES WOMEN'S IT,124449,249,,83844203,SS24,2023389837195,124449,4620209528318.0
23389837,12 STOREEZ,,,buckled 60mm leather sandals,1055.0,1055.0,40,1,SHOES WOMEN'S IT,124449,249,,83844203,SS24,2023389837294,124449,4620209528417.0
23390309,12 STOREEZ,,,long-sleeve fine-knit maxi dress,945.0,945.0,L,1,12 Storeez Women Clothing Standard,124724,249,,83844203,SS24,2023390309216,124724,2112472400009.0
23389842,12 STOREEZ,,,Bouclé knit cardigan,1319.0,1319.0,L,1,12 Storeez Women Clothing Standard,125766,249,,83844203,SS24,2023389842212,125766,2112576600008.0
23411394,12 STOREEZ,,,mélange-effect single-breasted blazer,2089.0,2089.0,XL,1,12 Storeez Women Clothing Standard,124798,249,,83844203,SS24,2023411394221,124798,2112479800031.0
23411393,12 STOREEZ,,,vertical-print cotton shirt ,945.0,945.0,XXS,1,12 Storeez Women Clothing Standard,124123,249,,83844203,SS24,2023411393170,124123,2112412300055.0
23411407,12 STOREEZ,,,mélange-effect single-breasted blazer,2089.0,2089.0,XXS,1,12 Storeez Women Clothing Standard,124799,249,,83844203,SS24,2023411407174,124799,2112479900052.0
23411396,12 STOREEZ,,,stripe-print cotton shirt ,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,124746,249,,83844203,SS24,2023411396225,124746,2112474600032.0
23412025,12 STOREEZ,,,thong leather flip flops,945.0,945.0,39,1,SHOES WOMEN'S IT,124445,249,,83844203,SS24,2023412025278,124445,4620209529636.0
23412026,12 STOREEZ,,,50mm pointed-toe leather pumps,1319.0,1319.0,41,1,SHOES WOMEN'S IT,125536,249,,83844203,SS24,2023412026312,125536,4620209537815.0
23411401,12 STOREEZ,,,chest-pocket cotton polo shirt ,385.0,385.0,L,1,12 Storeez Women Clothing Standard,125063,249,,83844203,SS24,2023411401219,125063,2112506300008.0
23412022,12 STOREEZ,,,chest-pocket cotton polo shirt ,385.0,385.0,XL,1,12 Storeez Women Clothing Standard,125062,249,,83844203,SS24,2023412022222,125062,2112506200032.0
23411406,12 STOREEZ,,,sleeveless cotton crop top ,235.0,235.0,XXS,1,12 Storeez Women Clothing Standard,125042,249,,83844203,SS24,2023411406177,125042,2112504200041.0
23411399,12 STOREEZ,,,long-sleeve cotton shirt ,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,124127,249,,83844203,SS24,2023411399226,124127,2112412700039.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,27/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402230,124067,2112406700052.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,28/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402254,124067,2112406700076.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,29/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402278,124067,2112406700090.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,31/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402315,124067,2112406700137.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,31/32,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402322,124067,2112406700144.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402346,124067,2112406700151.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,33/32,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402353,124067,2112406700168.0
23411392,12 STOREEZ,,,50mm pointed-toe leather pumps,1319.0,1319.0,41,1,SHOES WOMEN'S IT,125537,249,,83844203,SS24,2023411392319,125537,4620209537808.0
23420351,12 STOREEZ,,,Knit cropped top,439.0,439.0,S,1,12 Storeez Women Clothing Standard,125659,249,,83844203,SS24,2023420351192,125659,2112565900027.0
23420348,12 STOREEZ,,,Silk-cotton trousers,1209.0,1209.0,XS,1,12 Storeez Women Clothing Standard,125401,249,,83844203,SS24,2023420348185,125401,2112540100046.0
23420349,12 STOREEZ,,,Silk-cotton trousers,1209.0,1209.0,S,1,12 Storeez Women Clothing Standard,125399,249,,83844203,SS24,2023420349199,125399,2112539900022.0
23420361,12 STOREEZ,,,Silk-cotton henley jumper,945.0,945.0,L,1,12 Storeez Women Clothing Standard,125302,249,,83844203,SS24,2023420361214,125302,2112530200008.0
23420366,12 STOREEZ,,,Silk-cotton T-shirt,835.0,835.0,XL,1,12 Storeez Women Clothing Standard,125309,249,,83844203,SS24,2023420366226,125309,2112530900038.0
23420352,12 STOREEZ,,,A-line linen skirt,769.0,769.0,XXS,1,12 Storeez Women Clothing Standard,125504,249,,83844203,SS24,2023420352175,125504,2112550400051.0
23418591,12 STOREEZ,,,linen shirt,835.0,835.0,L,1,12 Storeez Women Clothing Standard,125527,249,,83844203,SS24,2023418591210,125527,2112552700005.0
23418591,12 STOREEZ,,,linen shirt,835.0,835.0,XL,1,12 Storeez Women Clothing Standard,125527,249,,83844203,SS24,2023418591227,125527,2112552700036.0
23420368,12 STOREEZ,,,Silk-cotton trousers,1209.0,1209.0,XS,1,12 Storeez Women Clothing Standard,125400,249,,83844203,SS24,2023420368183,125400,2112540000049.0
23418594,12 STOREEZ,,,cropped cotton hoodie,835.0,835.0,XXS,1,12 Storeez Women Clothing Standard,125347,249,,83844203,SS24,2023418594174,125347,2112534700054.0
23420364,12 STOREEZ,,,high-waisted linen skirt ,769.0,769.0,XS,1,12 Storeez Women Clothing Standard,125428,249,,83844203,SS24,2023420364185,125428,2112542800043.0
23420364,12 STOREEZ,,,high-waisted linen skirt ,769.0,769.0,XL,1,12 Storeez Women Clothing Standard,125428,249,,83844203,SS24,2023420364222,125428,2112542800036.0
23418605,12 STOREEZ,,,Silk-cotton T-shirt,835.0,835.0,XS,1,12 Storeez Women Clothing Standard,125307,249,,83844203,SS24,2023418605184,125307,2112530700041.0
23418601,12 STOREEZ,,,silk-jersey wide-leg trousers,1209.0,1209.0,XXS,1,12 Storeez Women Clothing Standard,125036,249,,83844203,SS24,2023418601179,125036,2112503600057.0
23418601,12 STOREEZ,,,silk-jersey wide-leg trousers,1209.0,1209.0,XL,1,12 Storeez Women Clothing Standard,125036,249,,83844203,SS24,2023418601223,125036,2112503600033.0
23418600,12 STOREEZ,,,Silk-cotton tank top,549.0,549.0,S,1,12 Storeez Women Clothing Standard,125356,249,,83844203,SS24,2023418600196,125356,2112535600025.0
23420350,12 STOREEZ,,,open-back linen top,439.0,439.0,M,1,12 Storeez Women Clothing Standard,125455,249,,83844203,SS24,2023420350201,125455,2112545500018.0
23511111,12 STOREEZ,,,Slit maxi dress,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,124154,249,,83844203,SS24,2023511111209,124154,2112415400011.0
23511125,12 STOREEZ,,,Slit maxi dress,1319.0,1319.0,XXS,1,12 Storeez Women Clothing Standard,124156,249,,83844203,SS24,2023511125176,124156,2112415600053.0
23511125,12 STOREEZ,,,Slit maxi dress,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,124156,249,,83844203,SS24,2023511125206,124156,2112415600015.0
23510443,12 STOREEZ,,,Pima cotton long sleeve T-shirt,385.0,385.0,XXS,1,12 Storeez Women Clothing Standard,124543,249,,83844203,SS24,2023510443172,124543,2112454300051.0
23520112,12 STOREEZ,,,suede ankle boots,1429.0,1429.0,38,1,SHOES WOMEN'S IT,122894,249,,83844203,SS24,2023520112259,122894,4620209502295.0
23519697,12 STOREEZ,,,round-neck tank top ,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,124440,249,,83844203,SS24,2023519697170,124440,2112444000053.0
23519697,12 STOREEZ,,,round-neck tank top ,255.0,255.0,XS,1,12 Storeez Women Clothing Standard,124440,249,,83844203,SS24,2023519697187,124440,2112444000046.0
23519701,12 STOREEZ,,,ribbed merino-wool jumper,605.0,605.0,XS,1,12 Storeez Women Clothing Standard,119269,249,,83844203,SS24,2023519701181,119269,2111926973007.0
23520114,12 STOREEZ,,,round-neck cotton T-shirt,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,121474,249,,83844203,SS24,2023520114178,121474,2112147475004.0
23520114,12 STOREEZ,,,round-neck cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,121474,249,,83844203,SS24,2023520114192,121474,2112147471006.0
23365971,12 STOREEZ,,,cut-out bandeau swimsuit,495.0,495.0,XL,1,12 Storeez Women Clothing Standard,126013,249,,83844203,SS24,2023365971226,126013,2112601300057.0
23621871,12 STOREEZ,,,slip linen-cotton mini dress,769.0,769.0,L,1,12 Storeez Women Clothing Standard,125457,249,,83844203,SS24,2023621871215,125457,2112545700005.0
23622739,12 STOREEZ,,,pressed-crease linen trousers ,879.0,879.0,XL,1,12 Storeez Women Clothing Standard,125413,249,,83844203,SS24,2023622739224,125413,2112541300032.0
23621874,12 STOREEZ,,,Cotton-silk top,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,112546,249,,83844203,SS24,2023621874179,125461,2112546100057.0
23621869,12 STOREEZ,,,tie-fastening mini dress,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,125059,249,,83844203,SS24,2023621869175,125059,2112505900049.0
23621868,12 STOREEZ,,,fine-knit drop-shoulder T-shirt ,605.0,605.0,XL,1,12 Storeez Women Clothing Standard,112560,249,,83844203,SS24,2023621868222,125601,2112560100033.0
23621866,12 STOREEZ,,,tie-fastening cotton-blend blouse ,549.0,549.0,M,1,12 Storeez Women Clothing Standard,125458,249,,83844203,SS24,2023621866204,125458,2112545800019.0
23621864,12 STOREEZ,,,wide-leg denim shorts,659.0,659.0,31,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864248,126588,2112658800074.0
23621864,12 STOREEZ,,,wide-leg denim shorts,659.0,659.0,32,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864255,126588,2112658800081.0
23621864,12 STOREEZ,,,wide-leg denim shorts,659.0,659.0,33,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864262,126588,2112658800098.0
23621864,12 STOREEZ,,,wide-leg denim shorts,659.0,659.0,34,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864279,126588,2112658800104.0
23622744,12 STOREEZ,,,Cotton-silk shorts,605.0,605.0,XL,1,12 Storeez Women Clothing Standard,125651,249,,83844203,SS24,2023622744228,125651,2112565100038.0
23688240,12 STOREEZ,,,elasticated-waistband cotton mini shorts,329.0,329.0,L,1,12 Storeez Women Clothing Standard,125065,249,,83844203,SS24,2023688240214,125065,2112506500002.0
23689149,12 STOREEZ,,,mid-rise wide-leg jeans,835.0,835.0,30/32,1,12 Storeez Women Jeans Width/Length (in),125193,249,,83844203,SS24,2023689149301,125193,2112519300125.0
23689149,12 STOREEZ,,,mid-rise wide-leg jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),125193,249,,83844203,SS24,2023689149363,125193,2112519300170.0
23689146,12 STOREEZ,,,elasticated-waistband cotton mini shorts,329.0,329.0,M,1,12 Storeez Women Clothing Standard,125066,249,,83844203,SS24,2023689146201,125066,2112506600016.0
23689146,12 STOREEZ,,,elasticated-waistband cotton mini shorts,329.0,329.0,L,1,12 Storeez Women Clothing Standard,125066,249,,83844203,SS24,2023689146218,125066,2112506600009.0
