_id,_rowOrder,ItemID,Brand,Department,Group,Name,FullPrice,DiscountPrice,Size,Quantity,SizeRangeType,Style,GenderID,Gender,SeasonID,Season,Barcode,SKU,StoreBarcode
Table1397,1396,22621262,12 STOREEZ,N/A,N/A,lace-up suede boots,1429.0,1429.0,38,3,SHOES WOMEN'S IT,123479,249,,83844203,SS24,2022621262252,123479,4620209502226
Table1398,1397,22621241,12 STOREEZ,N/A,N/A,Mulberry silk tank top,549.0,549.0,XS,3,12 Storeez Women Clothing Standard,120677,249,,83844203,SS24,2022621241189,120677,2112067773006
Table1399,1398,22621260,12 STOREEZ,N/A,N/A,Mulberry silk shirt,1055.0,1055.0,XS,3,12 Storeez Women Clothing Standard,121093,249,,83844203,SS24,2022621260180,121093,2112109373003
Table1400,1399,22621260,12 STOREEZ,N/A,N/A,Mulberry silk shirt,1055.0,1055.0,M,3,12 Storeez Women Clothing Standard,121093,249,,83844203,SS24,2022621260203,121093,2112109368009
Table1401,1400,22619569,12 STOREEZ,N/A,N/A,Draped wool-lyocell top,999.0,999.0,M,3,12 Storeez Women Clothing Standard,121143,249,,83844203,SS24,2022619569202,121143,2112114368001
Table1402,1401,22619567,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,M,3,12 Storeez Women Clothing Standard,121245,249,,83844203,SS24,2022619567208,121245,2112124568002
Table1403,1402,22619567,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,L,3,12 Storeez Women Clothing Standard,121245,249,,83844203,SS24,2022619567215,121245,2112124567005
Table1404,1403,22621253,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,XS,3,12 Storeez Women Clothing Standard,122490,249,,83844203,SS24,2022621253182,122490,2112249073009
Table1405,1404,22621253,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,S,3,12 Storeez Women Clothing Standard,122490,249,,83844203,SS24,2022621253199,122490,2112249071005
Table1406,1405,22621253,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,M,3,12 Storeez Women Clothing Standard,122490,249,,83844203,SS24,2022621253205,122490,2112249068005
Table1407,1406,22621251,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,XS,3,12 Storeez Women Clothing Standard,121596,249,,83844203,SS24,2022621251188,121596,2112159673009
Table1408,1407,22621251,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,M,3,12 Storeez Women Clothing Standard,121596,249,,83844203,SS24,2022621251201,121596,2112159668005
Table1409,1408,22621251,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,L,3,12 Storeez Women Clothing Standard,121596,249,,83844203,SS24,2022621251218,121596,2112159667008
Table1410,1409,22621246,12 STOREEZ,N/A,N/A,Mulberry silk camisole,439.0,439.0,L,3,12 Storeez Women Clothing Standard,121085,249,,83844203,SS24,2022621246214,121085,2112108567007
Table1411,1410,22621261,12 STOREEZ,N/A,N/A,Mulberry silk midi skirt,1429.0,1429.0,S,3,12 Storeez Women Clothing Standard,121108,249,,83844203,SS24,2022621261194,121108,2112110871000
Table1412,1411,22621261,12 STOREEZ,N/A,N/A,Mulberry silk midi skirt,1429.0,1429.0,M,3,12 Storeez Women Clothing Standard,121108,249,,83844203,SS24,2022621261200,121108,2112110868000
Table1413,1412,22692969,12 STOREEZ,N/A,N/A,belted merino-wool coat,2089.0,2089.0,L,3,12 Storeez Women Clothing Standard,123904,249,,83844203,SS24,2022692969210,123904,2112390400006
Table1414,1413,22693549,12 STOREEZ,N/A,N/A,button-placket long-sleeve top,385.0,385.0,S,3,12 Storeez Women Clothing Standard,123868,249,,83844203,SS24,2022693549190,123868,2112386800025
Table1415,1414,22693548,12 STOREEZ,N/A,N/A,drawstring track pants,999.0,999.0,XS,3,12 Storeez Women Clothing Standard,123883,249,,83844203,SS24,2022693548186,123883,2112388300042
Table1416,1415,22693548,12 STOREEZ,N/A,N/A,drawstring track pants,999.0,999.0,M,3,12 Storeez Women Clothing Standard,123883,249,,83844203,SS24,2022693548209,123883,2112388300011
Table1417,1416,22693547,12 STOREEZ,N/A,N/A,roll-neck merino-wool jumper,605.0,605.0,S,3,12 Storeez Women Clothing Standard,124314,249,,83844203,SS24,2022693547196,124314,2112431400026
Table1418,1417,22693566,12 STOREEZ,N/A,N/A,striped long-sleeve cotton T-shirt,385.0,385.0,XS,3,12 Storeez Women Clothing Standard,124544,249,,83844203,SS24,2022693566180,124544,2112454400041
Table1419,1418,22693566,12 STOREEZ,N/A,N/A,striped long-sleeve cotton T-shirt,385.0,385.0,S,3,12 Storeez Women Clothing Standard,124544,249,,83844203,SS24,2022693566197,124544,2112454400027
Table1420,1419,22693566,12 STOREEZ,N/A,N/A,striped long-sleeve cotton T-shirt,385.0,385.0,M,3,12 Storeez Women Clothing Standard,124544,249,,83844203,SS24,2022693566203,124544,2112454400010
Table1421,1420,22693566,12 STOREEZ,N/A,N/A,striped long-sleeve cotton T-shirt,385.0,385.0,L,3,12 Storeez Women Clothing Standard,124544,249,,83844203,SS24,2022693566210,124544,2112454400003
Table1422,1421,22692984,12 STOREEZ,N/A,N/A,embroidered cowboy boots,1429.0,1429.0,38,3,SHOES WOMEN'S IT,124070,249,,83844203,SS24,2022692984251,124070,4620209506200
Table1423,1422,22692984,12 STOREEZ,N/A,N/A,embroidered cowboy boots,1429.0,1429.0,39,3,SHOES WOMEN'S IT,124070,249,,83844203,SS24,2022692984275,124070,4620209506248
Table1424,1423,22692967,12 STOREEZ,N/A,N/A,striped long-sleeve T-shirt ,385.0,385.0,L,3,12 Storeez Women Clothing Standard,124542,249,,83844203,SS24,2022692967216,124542,2112454200009
Table1425,1424,22692974,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,255.0,255.0,M,3,12 Storeez Women Clothing Standard,123919,249,,83844203,SS24,2022692974207,123919,2112391900017
Table1426,1425,22692974,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,255.0,255.0,L,3,12 Storeez Women Clothing Standard,123919,249,,83844203,SS24,2022692974214,123919,2112391900000
Table1427,1426,22692965,12 STOREEZ,N/A,N/A,half-zip knitted jumper,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,123893,249,,83844203,SS24,2022692965182,123893,2112389300041
Table1428,1427,22692965,12 STOREEZ,N/A,N/A,half-zip knitted jumper,725.0,725.0,S,3,12 Storeez Women Clothing Standard,123893,249,,83844203,SS24,2022692965199,123893,2112389300027
Table1429,1428,22692965,12 STOREEZ,N/A,N/A,half-zip knitted jumper,725.0,725.0,M,3,12 Storeez Women Clothing Standard,123893,249,,83844203,SS24,2022692965205,123893,2112389300010
Table1430,1429,22692965,12 STOREEZ,N/A,N/A,half-zip knitted jumper,725.0,725.0,L,3,12 Storeez Women Clothing Standard,123893,249,,83844203,SS24,2022692965212,123893,2112389300003
Table1431,1430,22693557,12 STOREEZ,N/A,N/A,flat leather loafers ,1055.0,1055.0,37,3,SHOES WOMEN'S IT,124327,249,,83844203,SS24,2022693557232,124327,4620209532544
Table1432,1431,22693557,12 STOREEZ,N/A,N/A,flat leather loafers ,1055.0,1055.0,38,3,SHOES WOMEN'S IT,124327,249,,83844203,SS24,2022693557256,124327,4620209532568
Table1433,1432,22692970,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,S,3,12 Storeez Women Clothing Standard,123842,249,,83844203,SS24,2022692970193,123842,2112384200025
Table1434,1433,22692970,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,M,3,12 Storeez Women Clothing Standard,123842,249,,83844203,SS24,2022692970209,123842,2112384200018
Table1435,1434,22692970,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,L,3,12 Storeez Women Clothing Standard,123842,249,,83844203,SS24,2022692970216,123842,2112384200001
Table1436,1435,22692976,12 STOREEZ,N/A,N/A,zip-up cotton hoodie,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,123825,249,,83844203,SS24,2022692976188,123825,2112382500042
Table1437,1436,22692976,12 STOREEZ,N/A,N/A,zip-up cotton hoodie,725.0,725.0,S,3,12 Storeez Women Clothing Standard,123825,249,,83844203,SS24,2022692976195,123825,2112382500028
Table1438,1437,22692972,12 STOREEZ,N/A,N/A,V-neck merino-silk cardigan,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,124315,249,,83844203,SS24,2022692972180,124315,2112431500047
Table1439,1438,22692972,12 STOREEZ,N/A,N/A,V-neck merino-silk cardigan,1099.0,1099.0,S,3,12 Storeez Women Clothing Standard,124315,249,,83844203,SS24,2022692972197,124315,2112431500023
Table1440,1439,22693560,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,S,3,12 Storeez Women Clothing Standard,123841,249,,83844203,SS24,2022693560195,123841,2112384100028
Table1441,1440,22693560,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,M,3,12 Storeez Women Clothing Standard,123841,249,,83844203,SS24,2022693560201,123841,2112384100011
Table1442,1441,22693560,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,L,3,12 Storeez Women Clothing Standard,123841,249,,83844203,SS24,2022693560218,123841,2112384100004
Table1443,1442,22692985,12 STOREEZ,N/A,N/A,logo-embroidered track pants,659.0,659.0,XS,3,12 Storeez Women Clothing Standard,123824,249,,83844203,SS24,2022692985180,123824,2112382400045
Table1444,1443,22693558,12 STOREEZ,N/A,N/A,logo-embroidered track pants,659.0,659.0,XS,3,12 Storeez Women Clothing Standard,123925,249,,83844203,SS24,2022693558185,123925,2112392500049
Table1445,1444,22693558,12 STOREEZ,N/A,N/A,logo-embroidered track pants,659.0,659.0,S,3,12 Storeez Women Clothing Standard,123925,249,,83844203,SS24,2022693558192,123925,2112392500025
Table1446,1445,22693558,12 STOREEZ,N/A,N/A,logo-embroidered track pants,659.0,659.0,M,3,12 Storeez Women Clothing Standard,123925,249,,83844203,SS24,2022693558208,123925,2112392500018
Table1447,1446,22692964,12 STOREEZ,N/A,N/A,button-placket long-sleeve T-shirt ,385.0,385.0,XS,3,12 Storeez Women Clothing Standard,123867,249,,83844203,SS24,2022692964185,123867,2112386700035
Table1448,1447,22693554,12 STOREEZ,N/A,N/A,roll-neck merino-wool jumper,605.0,605.0,S,3,12 Storeez Women Clothing Standard,123934,249,,83844203,SS24,2022693554194,123934,2112393400027
Table1449,1448,22693554,12 STOREEZ,N/A,N/A,roll-neck merino-wool jumper,605.0,605.0,L,3,12 Storeez Women Clothing Standard,123934,249,,83844203,SS24,2022693554217,123934,2112393400003
Table1450,1449,22693559,12 STOREEZ,N/A,N/A,double-breasted coat ,3575.0,3575.0,M,3,12 Storeez Women Clothing Standard,123931,249,,83844203,SS24,2022693559205,123931,2112393100019
Table1451,1450,22693559,12 STOREEZ,N/A,N/A,double-breasted coat ,3575.0,3575.0,L,3,12 Storeez Women Clothing Standard,123931,249,,83844203,SS24,2022693559212,123931,2112393100002
Table1452,1451,22693559,12 STOREEZ,N/A,N/A,double-breasted coat ,3575.0,3575.0,XL,3,12 Storeez Women Clothing Standard,123931,249,,83844203,SS24,2022693559229,123931,2112393100033
Table1453,1452,22693553,12 STOREEZ,N/A,N/A,Bucket hat,605.0,605.0,XS,3,12 Storeez Women Clothing Standard,121650,249,,83844203,SS24,2022693553180,121650,2112165073008
Table1454,1453,22693553,12 STOREEZ,N/A,N/A,Bucket hat,605.0,605.0,S,3,12 Storeez Women Clothing Standard,121650,249,,83844203,SS24,2022693553197,121650,2112165071004
Table1455,1454,22692982,12 STOREEZ,N/A,N/A,chest-pocket long-sleeve shirt ,549.0,549.0,OS,3,12 Storeez One Size,124093,249,,83844203,SS24,2022692982172,124093,2112409300006
Table1456,1455,22693556,12 STOREEZ,N/A,N/A,double-breasted coat ,3575.0,3575.0,S,3,12 Storeez Women Clothing Standard,123930,249,,83844203,SS24,2022693556198,123930,2112393000029
Table1457,1456,22692981,12 STOREEZ,N/A,N/A,roll-neck merino-wool jumper,605.0,605.0,XS,3,12 Storeez Women Clothing Standard,123933,249,,83844203,SS24,2022692981182,123933,2112393300044
Table1458,1457,22692981,12 STOREEZ,N/A,N/A,roll-neck merino-wool jumper,605.0,605.0,S,3,12 Storeez Women Clothing Standard,123933,249,,83844203,SS24,2022692981199,123933,2112393300020
Table1459,1458,22693565,12 STOREEZ,N/A,N/A,almond-toe leather loafers,1055.0,1055.0,40,3,SHOES WOMEN'S IT,124326,249,,83844203,SS24,2022693565299,124326,4620209532599
Table1460,1459,22693569,12 STOREEZ,N/A,N/A,half-zip merino-wool jumper,725.0,725.0,M,3,12 Storeez Women Clothing Standard,123892,249,,83844203,SS24,2022693569204,123892,2112389200013
Table1461,1460,22692983,12 STOREEZ,N/A,N/A,merino-silk cardigan,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,123896,249,,83844203,SS24,2022692983186,123896,2112389600042
Table1462,1461,22692983,12 STOREEZ,N/A,N/A,merino-silk cardigan,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,123896,249,,83844203,SS24,2022692983209,123896,2112389600011
Table1463,1462,22692986,12 STOREEZ,N/A,N/A,wide-leg track pants,999.0,999.0,XS,3,12 Storeez Women Clothing Standard,123924,249,,83844203,SS24,2022692986187,123924,2112392400042
Table1464,1463,22692987,12 STOREEZ,N/A,N/A,long-sleeve cotton T-shirt ,329.0,329.0,XS,3,12 Storeez Women Clothing Standard,123847,249,,83844203,SS24,2022692987184,123847,2112384700044
Table1465,1464,22692987,12 STOREEZ,N/A,N/A,long-sleeve cotton T-shirt ,329.0,329.0,S,3,12 Storeez Women Clothing Standard,123847,249,,83844203,SS24,2022692987191,123847,2112384700020
Table1466,1465,22692987,12 STOREEZ,N/A,N/A,long-sleeve cotton T-shirt ,329.0,329.0,M,3,12 Storeez Women Clothing Standard,123847,249,,83844203,SS24,2022692987207,123847,2112384700013
Table1467,1466,22692961,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,255.0,255.0,S,3,12 Storeez Women Clothing Standard,123916,249,,83844203,SS24,2022692961191,123916,2112391600023
Table1468,1467,22693563,12 STOREEZ,N/A,N/A,striped long-sleeve shirt ,605.0,605.0,OS,3,12 Storeez One Size,123840,249,,83844203,SS24,2022693563172,123840,2112384000007
Table1469,1468,22692963,12 STOREEZ,N/A,N/A,belted merino-wool coat,2089.0,2089.0,M,3,12 Storeez Women Clothing Standard,123905,249,,83844203,SS24,2022692963201,123905,2112390500010
Table1470,1469,22692960,12 STOREEZ,N/A,N/A,high-waist tailored trousers,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,123860,249,,83844203,SS24,2022692960187,123860,2112386000043
Table1471,1470,22692960,12 STOREEZ,N/A,N/A,high-waist tailored trousers,725.0,725.0,S,3,12 Storeez Women Clothing Standard,123860,249,,83844203,SS24,2022692960194,123860,2112386000029
Table1472,1471,22692960,12 STOREEZ,N/A,N/A,high-waist tailored trousers,725.0,725.0,M,3,12 Storeez Women Clothing Standard,123860,249,,83844203,SS24,2022692960200,123860,2112386000012
Table1473,1472,22693555,12 STOREEZ,N/A,N/A,straight-leg trousers,725.0,725.0,XS,3,12 Storeez Women Clothing Standard,123861,249,,83844203,SS24,2022693555184,123861,2112386100040
Table1474,1473,22692973,12 STOREEZ,N/A,N/A,Merino-silk cardigan,945.0,945.0,S,3,12 Storeez Women Clothing Standard,121558,249,,83844203,SS24,2022692973194,121558,2112155871003
Table1475,1474,22693551,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,255.0,255.0,M,3,12 Storeez Women Clothing Standard,123843,249,,83844203,SS24,2022693551209,123843,2112384300015
Table1476,1475,22693551,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,255.0,255.0,L,3,12 Storeez Women Clothing Standard,123843,249,,83844203,SS24,2022693551216,123843,2112384300008
Table1477,1476,22693570,12 STOREEZ,N/A,N/A,checked long-sleeve shirt,835.0,835.0,M,3,12 Storeez Women Clothing Standard,123863,249,,83844203,SS24,2022693570200,123863,2112386300013
Table1478,1477,22692968,12 STOREEZ,N/A,N/A,merino-blend polo jumper,945.0,945.0,S,3,12 Storeez Women Clothing Standard,123926,249,,83844203,SS24,2022692968190,123926,2112392600022
Table1479,1478,22849342,12 STOREEZ,N/A,N/A,Blazer,1539.0,1539.0,XS,3,12 Storeez Women Clothing Standard,124307,249,,83844203,SS24,2022849342187,124307,2112430700042
Table1480,1479,22849342,12 STOREEZ,N/A,N/A,Blazer,1539.0,1539.0,S,3,12 Storeez Women Clothing Standard,124307,249,,83844203,SS24,2022849342194,124307,2112430700028
Table1481,1480,22849342,12 STOREEZ,N/A,N/A,Blazer,1539.0,1539.0,M,3,12 Storeez Women Clothing Standard,124307,249,,83844203,SS24,2022849342200,124307,2112430700011
Table1482,1481,22850155,12 STOREEZ,N/A,N/A,Blazer,1539.0,1539.0,XS,3,12 Storeez Women Clothing Standard,124308,249,,83844203,SS24,2022850155189,124308,2112430800049
Table1483,1482,22850155,12 STOREEZ,N/A,N/A,Blazer,1539.0,1539.0,S,3,12 Storeez Women Clothing Standard,124308,249,,83844203,SS24,2022850155196,124308,2112430800025
Table1484,1483,22850155,12 STOREEZ,N/A,N/A,Blazer,1539.0,1539.0,M,3,12 Storeez Women Clothing Standard,124308,249,,83844203,SS24,2022850155202,124308,2112430800018
Table1485,1484,22850153,12 STOREEZ,N/A,N/A,pressed-crease straight-leg trousers,1099.0,1099.0,XS,3,12 Storeez Women Clothing Standard,125573,249,,83844203,SS24,2022850153185,125573,2112557300040
Table1486,1485,22850153,12 STOREEZ,N/A,N/A,pressed-crease straight-leg trousers,1099.0,1099.0,S,3,12 Storeez Women Clothing Standard,125573,249,,83844203,SS24,2022850153192,125573,2112557300026
Table1487,1486,22850153,12 STOREEZ,N/A,N/A,pressed-crease straight-leg trousers,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,125573,249,,83844203,SS24,2022850153208,125573,2112557300019
Table1488,1487,22849339,12 STOREEZ,N/A,N/A,lightweight padded jacket,1429.0,1429.0,XS,3,12 Storeez Women Clothing Standard,123879,249,,83844203,SS24,2022849339187,123879,2112387900045
Table1489,1488,22849339,12 STOREEZ,N/A,N/A,lightweight padded jacket,1429.0,1429.0,S,3,12 Storeez Women Clothing Standard,123879,249,,83844203,SS24,2022849339194,123879,2112387900021
Table1490,1489,22849334,12 STOREEZ,N/A,N/A,wide-leg organic-cotton jeans,835.0,835.0,28/30,3,12 Storeez Women Jeans Width/Length (in),112385,249,,83844203,SS24,2022849334250,123851,2112385100072
Table1491,1490,22849334,12 STOREEZ,N/A,N/A,wide-leg organic-cotton jeans,835.0,835.0,28/32,3,12 Storeez Women Jeans Width/Length (in),112385,249,,83844203,SS24,2022849334267,123851,2112385100089
Table1492,1491,22849334,12 STOREEZ,N/A,N/A,wide-leg organic-cotton jeans,835.0,835.0,29/32,3,12 Storeez Women Jeans Width/Length (in),112385,249,,83844203,SS24,2022849334281,123851,2112385100102
Table1493,1492,22849334,12 STOREEZ,N/A,N/A,wide-leg organic-cotton jeans,835.0,835.0,31/32,3,12 Storeez Women Jeans Width/Length (in),112385,249,,83844203,SS24,2022849334328,123851,2112385100140
Table1494,1493,22848454,12 STOREEZ,N/A,N/A,lightweight padded jacket,1429.0,1429.0,L,3,12 Storeez Women Clothing Standard,123878,249,,83844203,SS24,2022848454218,123878,2112387800000
Table1495,1494,22849333,12 STOREEZ,N/A,N/A,pressed-crease straight-leg trousers,1099.0,1099.0,S,3,12 Storeez Women Clothing Standard,125574,249,,83844203,SS24,2022849333192,125574,2112557400023
Table1496,1495,22849333,12 STOREEZ,N/A,N/A,pressed-crease straight-leg trousers,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,125574,249,,83844203,SS24,2022849333208,125574,2112557400016
Table1497,1496,22850154,12 STOREEZ,N/A,N/A,organic-cotton boyfriend jeans,835.0,835.0,24/30,3,12 Storeez Women Jeans Width/Length (in),123870,249,,83844203,SS24,2022850154175,123870,2112387000004
Table1498,1497,22850154,12 STOREEZ,N/A,N/A,organic-cotton boyfriend jeans,835.0,835.0,25/32,3,12 Storeez Women Jeans Width/Length (in),123870,249,,83844203,SS24,2022850154205,123870,2112387000028
Table1499,1498,22850154,12 STOREEZ,N/A,N/A,organic-cotton boyfriend jeans,835.0,835.0,26/30,3,12 Storeez Women Jeans Width/Length (in),123870,249,,83844203,SS24,2022850154212,123870,2112387000035
Table1500,1499,22849340,12 STOREEZ,N/A,N/A,packable padded vest,1099.0,1099.0,S,3,12 Storeez Women Clothing Standard,123877,249,,83844203,SS24,2022849340190,123877,2112387700027
Table1501,1500,22849340,12 STOREEZ,N/A,N/A,packable padded vest,1099.0,1099.0,M,3,12 Storeez Women Clothing Standard,123877,249,,83844203,SS24,2022849340206,123877,2112387700010
Table1502,1501,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,26/30,3,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079213,123838,2112383800035
Table1503,1502,23159079,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,28/32,3,12 Storeez Women Jeans Width/Length (in),123838,249,,83844203,SS24,2023159079268,123838,2112383800080
Table1504,1503,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,24/30,3,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747175,123839,2112383900001
Table1505,1504,23158747,12 STOREEZ,N/A,N/A,632 boyfriend jeans,835.0,835.0,29/32,3,12 Storeez Women Jeans Width/Length (in),123839,249,,83844203,SS24,2023158747281,123839,2112383900100
Table1506,1505,23159081,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,XS,3,12 Storeez Women Clothing Standard,123909,249,,83844203,SS24,2023159081186,123909,2112390900049
Table1507,1506,23159081,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,L,3,12 Storeez Women Clothing Standard,123909,249,,83844203,SS24,2023159081216,123909,2112390900001
Table1508,1507,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,27/30,3,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082237,123837,2112383700052
Table1509,1508,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,28/32,3,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082268,123837,2112383700083
Table1510,1509,23159082,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,29/32,3,12 Storeez Women Jeans Width/Length (in),123837,249,,83844203,SS24,2023159082282,123837,2112383700106
Table1511,1510,23159083,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,XS,3,12 Storeez Women Clothing Standard,123834,249,,83844203,SS24,2023159083180,123834,2112383400044
Table1512,1511,23159083,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,S,3,12 Storeez Women Clothing Standard,123834,249,,83844203,SS24,2023159083197,123834,2112383400020
Table1513,1512,23158749,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,XS,3,12 Storeez Women Clothing Standard,123908,249,,83844203,SS24,2023158749186,123908,2112390800042
Table1514,1513,23158749,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,S,3,12 Storeez Women Clothing Standard,123908,249,,83844203,SS24,2023158749193,123908,2112390800028
Table1515,1514,23158749,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,L,3,12 Storeez Women Clothing Standard,123908,249,,83844203,SS24,2023158749216,123908,2112390800004
Table1516,1515,23158755,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,S,3,12 Storeez Women Clothing Standard,112383,249,,83844203,SS24,2023158755194,123831,2112383100029
Table1517,1516,23158748,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,XS,3,12 Storeez Women Clothing Standard,123833,249,,83844203,SS24,2023158748189,123833,2112383300047
Table1518,1517,23158748,12 STOREEZ,N/A,N/A,button-up cotton-blend shirt,835.0,835.0,S,3,12 Storeez Women Clothing Standard,123833,249,,83844203,SS24,2023158748196,123833,2112383300023
Table1519,1518,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,25/30,3,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750199,123894,2112389400017
Table1520,1519,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,26/30,3,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750212,123894,2112389400031
Table1521,1520,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,28/32,3,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750267,123894,2112389400086
Table1522,1521,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,29/32,3,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750281,123894,2112389400109
Table1523,1522,23158750,12 STOREEZ,N/A,N/A,321 straight-leg jeans,725.0,725.0,30/32,3,12 Storeez Women Jeans Width/Length (in),123894,249,,83844203,SS24,2023158750304,123894,2112389400123
Table1524,1523,23158754,12 STOREEZ,N/A,N/A,323 straight-leg jeans,835.0,835.0,27/32,3,12 Storeez Women Jeans Width/Length (in),123902,249,,83844203,SS24,2023158754241,123902,2112390200064
Table1525,1524,23158753,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,26/30,3,12 Storeez Women Jeans Width/Length (in),123875,249,,83844203,SS24,2023158753213,123875,2112387500030
Table1526,1525,23158753,12 STOREEZ,N/A,N/A,315 straight-leg jeans,835.0,835.0,27/32,3,12 Storeez Women Jeans Width/Length (in),123875,249,,83844203,SS24,2023158753244,123875,2112387500061
Table1527,1526,23160119,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,S,3,12 Storeez Women Clothing Standard,123910,249,,83844203,SS24,2023160119199,123910,2112391000021
Table1528,1527,23160119,12 STOREEZ,N/A,N/A,crew-neck cotton T-shirt,235.0,235.0,L,3,12 Storeez Women Clothing Standard,123910,249,,83844203,SS24,2023160119212,123910,2112391000007
Table1529,1528,23176128,12 STOREEZ,N/A,N/A,ribbed cotton Henley top,275.0,275.0,S,3,12 Storeez Women Clothing Standard,124571,249,,83844203,SS24,2023176128192,124571,2112457100023
Table1530,1529,23175345,12 STOREEZ,N/A,N/A,ribbed cotton tank top,235.0,235.0,M,3,12 Storeez Women Clothing Standard,123997,249,,83844203,SS24,2023175345200,123997,2112399700015
Table1531,1530,23175347,12 STOREEZ,N/A,N/A,straight-leg trousers,1319.0,1319.0,XXS,3,12 Storeez Women Clothing Standard,124134,249,,83844203,SS24,2023175347174,124134,2112413400051
Table1532,1531,23175347,12 STOREEZ,N/A,N/A,straight-leg trousers,1319.0,1319.0,L,3,12 Storeez Women Clothing Standard,124134,249,,83844203,SS24,2023175347211,124134,2112413400006
Table1533,1532,23175346,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,27/30,3,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346238,124058,2112405800050
Table1534,1533,23175346,12 STOREEZ,N/A,N/A,325 straight-leg jeans,835.0,835.0,26/32,3,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346221,124058,2112405800043
Table1535,1534,23175351,12 STOREEZ,N/A,N/A,635 boyfriend-fit selvedge-denim jeans,1209.0,1209.0,25/32,3,12 Storeez Women Jeans Width/Length (in),124060,249,,83844203,SS24,2023175351201,124060,2112406000022
